year	bottom_CI	top_CI	mean	country	label	corpus
2009	0.0365622032288699	0.0512820512820513	0.0437098765432099	Canada		springer_last
2014	0.0429447852760736	0.0585417649834827	0.0505040113260972	Canada		springer_last
2013	0.0550077841203944	0.0731707317073171	0.0637280747275558	Canada		springer_last
2017	0.0353324035332404	0.049767549976755	0.0424486285448629	Canada		springer_last
2018	0.0414725069897484	0.0573159366262815	0.0492357875116496	Canada		springer_last
2012	0.0435441020191286	0.0600425079702444	0.0518103081827843	Canada		springer_last
2010	0.061867266591676	0.0832395950506187	0.0722103487064117	Canada		springer_last
2015	0.0487210424710425	0.0646718146718147	0.0568137065637066	Canada		springer_last
2007	0.0496529631607047	0.0672717565403097	0.0584324612920449	Canada		springer_last
2006	0.0476678626345464	0.0635571501793952	0.055347001537673	Canada		springer_last
2005	0.0574468085106383	0.0765957446808511	0.0670085106382979	Canada		springer_last
2011	0.0321188878235858	0.0469798657718121	0.0396251198465964	Canada		springer_last
2008	0.0427614631633179	0.0587326120556414	0.0506553323029366	Japan		springer_last
2016	0.0488826815642458	0.0647113594040968	0.0569376163873371	Japan		springer_last
2019	0.0450137867647059	0.0592830882352941	0.0518800551470588	Japan		springer_last
2020	0.0437528191249436	0.0586603518267929	0.0511398285972034	Japan	Japan	springer_last
2009	0.0451092117758784	0.0607787274453941	0.0527117758784425	Japan		springer_last
2014	0.0537989617744219	0.071260028315243	0.062361963190184	Japan		springer_last
2013	0.0487804878048781	0.065905552672548	0.0569356512714063	Japan		springer_last
2017	0.0557880055788006	0.0739191073919107	0.0650176662017666	Japan		springer_last
2018	0.0521901211556384	0.0689655172413793	0.0605358807082945	Japan		springer_last
2012	0.0823591923485654	0.105207226354942	0.0940419766206164	Japan		springer_last
2010	0.0326209223847019	0.0483689538807649	0.040355455568054	Japan		springer_last
2015	0.0555019305019305	0.0723938223938224	0.0636949806949807	Japan		springer_last
2007	0.0795515216230646	0.101975440469834	0.0905483182060865	Japan		springer_last
2006	0.0517683239364429	0.0692209123526396	0.0603757047667863	Japan		springer_last
2005	0.0484042553191489	0.0659574468085106	0.0568271276595745	Japan		springer_last
2011	0.0488974113135187	0.0656759348034516	0.0572929050814957	Japan		springer_last
2008	0.024214322514168	0.0365790829469346	0.0304379185986605	Netherlands		springer_last
2016	0.026536312849162	0.0395716945996276	0.0329771880819367	Netherlands		springer_last
2019	0.0206801470588235	0.03125	0.0256980698529412	Netherlands		springer_last
2020	0.0193955796120884	0.0297699594046008	0.0242670275146595	Netherlands	Netherlands	springer_last
2009	0.0232668566001899	0.0356125356125356	0.0290940170940171	Netherlands		springer_last
2014	0.025955639452572	0.0391694195375177	0.0324624823029731	Netherlands		springer_last
2013	0.0196938245978205	0.0306175402179554	0.0248121432278153	Netherlands		springer_last
2017	0.0232450023245002	0.0353324035332404	0.0292529056252906	Netherlands		springer_last
2018	0.0242311276794035	0.0363699906803355	0.0302912395153774	Netherlands		springer_last
2012	0.0276301806588735	0.0419766206163656	0.0345722635494155	Netherlands		springer_last
2010	0.030933633295838	0.046119235095613	0.038289088863892	Netherlands		springer_last
2015	0.0308880308880309	0.0444015444015444	0.0374913127413127	Netherlands		springer_last
2007	0.0304324612920448	0.0448478376935398	0.037583021890016	Netherlands		springer_last
2006	0.0297283444387494	0.0435674013326499	0.0365064069707842	Netherlands		springer_last
2005	0.024468085106383	0.0377659574468085	0.0308574468085106	Netherlands		springer_last
2011	0.0182166826462128	0.0287871524448705	0.0234726749760307	Netherlands		springer_last
2008	0.0144255538382277	0.0237248840803709	0.0190396702730551	Switzerland		springer_last
2016	0.0260707635009311	0.0391061452513966	0.0325027932960894	Switzerland		springer_last
2019	0.0215992647058824	0.0326286764705882	0.0266181066176471	Switzerland		springer_last
2020	0.0184934596301308	0.029318899413622	0.023489851150203	Switzerland	Switzerland	springer_last
2009	0.0189933523266857	0.0299145299145299	0.0242511870845204	Switzerland		springer_last
2014	0.0254837187352525	0.0382255781028787	0.0316710712600283	Switzerland		springer_last
2013	0.0217955371043072	0.0342501297353399	0.0280031136481578	Switzerland		springer_last
2017	0.0153417015341702	0.0260344026034403	0.0206503951650395	Switzerland		springer_last
2018	0.0195712954333644	0.0307781919850885	0.0250335507921715	Switzerland		springer_last
2012	0.0249734325185972	0.038788522848034	0.0318124335812965	Switzerland		springer_last
2010	0.015185601799775	0.0258717660292463	0.0201040494938133	Switzerland		springer_last
2015	0.0178571428571429	0.028957528957529	0.0233667953667954	Switzerland		springer_last
2007	0.0202883075280299	0.0331019754404698	0.0267180993059263	Switzerland		springer_last
2006	0.0225525371604305	0.0348539210661199	0.0286196822142491	Switzerland		springer_last
2005	0.0148936170212766	0.025531914893617	0.0197765957446808	Switzerland		springer_last
2011	0.0138782358581017	0.023489932885906	0.0182924256951103	Switzerland		springer_last
