file_id	year	authors	journo_file_id
the-office-experiment-can-science-build-the-perfect-workspace-1.20589	2016	Emily Anthes	537294a
how-ips-cells-changed-the-world-1.20079	2016	Megan Scudellari	534310a
science-stars-of-china-1.20113	2016		534456a
science-in-china-1.20120	2016		534451a
can-you-teach-old-drugs-new-tricks-1.20091	2016	Nicola Nosengo	534314a
china-s-bid-to-be-a-dna-superpower-1.20121	2016	David Cyranoski	534462a
can-delhi-save-itself-from-its-toxic-air-1.20034	2016	Meera Subramanian	534166a
china-by-the-numbers-1.20122	2016	Richard Van Noorden	534452a
why-ultra-powerful-radio-bursts-are-the-most-perplexing-mystery-in-astronomy-1.20175	2016	Elizabeth Gibney	534610a
nine-years-of-censorship-1.19842	2016	Lesley Evans Ogden	533026a
can-artificial-intelligence-create-the-next-wonder-material-1.19850	2016	Nicola Nosengo	533022a
the-secret-history-of-ancient-toilets-1.19960	2016	Chelsea Wald	533456a
mixed-up-metals-make-for-stronger-tougher-stretchier-alloys-1.19942	2016	XiaoZhi Lim	533306a
how-to-hack-the-hackers-the-human-side-of-cybercrime-1.19872	2016	M. Mitchell Waldrop	533164a
the-race-to-create-super-crops-1.19943	2016	Natasha Gilbert	533308a
the-spectrum-of-sex-development-eric-vilain-and-the-intersex-controversy-1.19873	2016	Sara Reardon	533160a
1-500-scientists-lift-the-lid-on-reproducibility-1.19970	2016	Monya Baker	533452a
why-south-korea-is-the-world-s-biggest-investor-in-research-1.19997	2016	Mark Zastrow	534020a
the-man-who-can-map-the-chemicals-all-over-your-body-1.20035	2016	Paul Tullis	534170a
the-snot-spattered-experiments-that-show-how-far-sneezes-really-spread-1.19996	2016	Corie Lok	534024a
the-quiet-revolutionary-how-the-co-discovery-of-crispr-explosively-changed-emmanuelle-charpentier-s-life-1.19814	2016	Alison Abbott	532432a
the-red-hot-debate-about-transmissible-alzheimer-s-1.19554	2016	Alison Abbott	531294a
can-a-video-game-company-tame-toxic-behaviour-1.19647	2016	Brendan Maher	531568a
mental-health-there-s-an-app-for-that-1.19694	2016	Emily Anthes	532020a
cancer-therapy-an-evolved-approach-1.19746	2016	Cassandra Willyard	532166a
the-secret-lives-of-jellyfish-1.19613	2016	Garry Hamilton	531432a
24-hours-at-the-x-ray-factory-1.19631	2016	Richard Van Noorden	531564a
the-black-hole-collision-that-reshaped-physics-1.19612	2016	Davide Castelvecchi	531428a
cold-truths-at-the-top-of-the-world-1.19760	2016	Julia Rosen	532296a
monkey-kingdom-1.19762	2016	David Cyranoski	532300a
cocktails-for-cancer-with-a-measure-of-immunotherapy-1.19745	2016	Heidi Ledford	532162a
a-world-where-everyone-has-a-robot-why-2040-could-blow-your-mind-1.19431	2016	Declan Butler	530398a
future-generations-1.19430	2016		530397a
killer-landslides-the-lasting-legacy-of-nepal-s-quake-1.19803	2016	Jane Qiu	532428a
can-fracking-power-europe-1.19464	2016	Mason Inman	531022a
the-nanolight-revolution-is-coming-1.19482	2016	XiaoZhi Lim	531026a
crispr-gene-editing-is-just-the-beginning-1.19510	2016	Heidi Ledford	531156a
crispr-everywhere-1.19511	2016		531155a
on-the-hunt-for-a-mystery-planet-1.19565	2016	Alexandra Witze	531290a
what-sparked-the-cambrian-explosion-1.19379	2016	Douglas Fox	530268a
should-you-edit-your-children-s-genes-1.19432	2016	Erika Check Hayden	530402a
does-it-take-too-long-to-publish-research-1.19320	2016	Kendall Powell	530148a
the-truth-about-exoplanets-1.19388	2016	Jeff Hecht	530272a
the-physics-of-life-1.19105	2016	Gabriel Popkin	529016a
when-chickens-go-wild-1.19195	2016	Ewen Callaway	529270a
trouble-in-tibet-1.19139	2016	Jane Qiu	529142a
why-boredom-is-anything-but-boring-1.19140	2016	Maggie Koerth-Baker	529146a
ecology-s-434-000-000-test-1.19187	2016	Chris Cesare	529274a
slaughter-of-the-song-birds-1.19222	2016	Shaoni Bhattacharya	529452a
the-mystery-of-the-expanding-tropics-1.19271	2016	Olive Heffernan	530020a
how-quality-control-could-save-your-science-1.19223	2016	Monya Baker	529456a
meet-the-soft-cuddly-robots-of-the-future-1.19285	2016	Helen Shen	530024a
