file_id	year	authors	journo_file_id
4491000a	2007	Eric A. Davidson; Robert W. Howarth	4491000a
449147a	2007	Jonathan Fortney	449147a
449148a	2007	Anne C. Ferguson-Smith; John M. Greally	449148a
449149a	2007	Michael D. Ward	449149a
449151a	2007	Ricard Solé	449151a
449153a	2007	Clifford M. Surko	449153a
449153b	2007		449153b
449155a	2007	Sadaf Shadan	449155a
449156a	2007	Wolfgang A. Herrmann	449156a
449287a	2007	Jon Kleinberg	449287a
449288a	2007	Anne Brunet; Thomas A. Rando	449288a
449291a	2007	Daniel E. Lieberman	449291a
449292a	2007	A. Stephen K. Hashmi	449292a
449293a	2007	Cecilia M. Canessa	449293a
449294a	2007	Chris J. Ballentine	449294a
449296a	2007	Ehud Altman; Eugene Demler	449296a
449297a	2007	Catherine Jessus; Olivier Haccard	449297a
449409a	2007	William F. Laurance	449409a
449410a	2007	Huafeng Xie; Stuart H. Orkin	449410a
449411a	2007	Ragnar Bengtsson; Peter Möller	449411a
449413a	2007	P. David Polly	449413a
449414a	2007		449414a
449415a	2007	Antti O. Niskanen; Yasunobu Nakamura	449415a
449417a	2007	Charles Wenz	449417a
449545a	2007	Edwin W. McCleskey	449545a
449546a	2007	Charles A. Sackett	449546a
449547a	2007		449547a
449549a	2007	David Bryant; Keith Mostov	449549a
449550a	2007	F. Schüth; F. Marlow	449550a
449553a	2007	John Spence	449553a
449555a	2007	Michele Vendruscolo; Christopher M. Dobson	449555a
449665a	2007	W. Tecumseh Fitch	449665a
449667a	2007	Masayuki Inoue	449667a
449669a	2007	David S. Citrin	449669a
449671a	2007	Patricia S. Steeg	449671a
449673a	2007	Edward J. Louis	449673a
449674a	2007	Karin M. Rabe	449674a
449793a	2007	Sally McBrearty; Chris Stringer	449793a
449795a	2007	R. Dietmar Müller	449795a
449797a	2007	Hermann Nicolai	449797a
449797b	2007		449797b
449798a	2007	Christof R. Hauck	449798a
449799a	2007	Tomasz Bulik	449799a
449991a	2007	Bruce Veit	449991a
449992a	2007	Paul-Henri Heenen	449992a
449993a	2007	Charles L. Sawyers	449993a
449995a	2007		449995a
449996a	2007	Tim Coulson	449996a
449997a	2007	David M. Villeneuve	449997a
449999a	2007	Eckhard Jankowsky	449999a
450035a	2007	Piali Sengupta	450035a
450036a	2007	Rainer Herges	450036a
450037a	2007	Roger C. Hardie	450037a
450040a	2007	Michael F. Shlesinger	450040a
450041a	2007	Nicholas J. Talbot	450041a
450043a	2007	Ian D. Forsythe	450043a
4501167a	2007	Seth Lloyd	4501167a
4501168a	2007	Jonathan W. Uhr	4501168a
4501169a	2007	Alan Brandon	4501169a
4501170a	2007		4501170a
4501171a	2007	Joseph D. Puglisi	4501171a
4501172a	2007	David J. Nesbitt	4501172a
4501173a	2007	Bernardo L. Sabatini	4501173a
4501175a	2007	Liesbeth Venema	4501175a
4501175b	2007	Steven T. Cundiff	4501175b
450175a	2007	Liesbeth Venema	450175a
450177a	2007	Jeroen van den Brink; Alberto F. Morpurgo	450177a
450178a	2007	Margaret Galland Kivelson	450178a
450179a	2007	David O. Conover	450179a
450180a	2007	Paige Snider; Simon J. Conway	450180a
450181a	2007		450181a
450182a	2007	Sidney D. Drell	450182a
450184a	2007	Ewan Birney	450184a
450355a	2007	Stephen R. Sprang	450355a
450356a	2007	Alex N. Halliday	450356a
450357a	2007	Richard S. Jones	450357a
450360a	2007	Caroline A. Masiello	450360a
450361a	2007	Suzanne Pfeffer	450361a
450362a	2007		450362a
450362b	2007	Jonathan P. Dowling	450362b
450363a	2007		450363a
450485a	2007	Ian Wilmut; Jane Taylor	450485a
450486a	2007	Fotios Papadimitrakopoulos; Sang-Yong Ju	450486a
450487a	2007	Andreas Brune	450487a
450488a	2007	Robert C. Kennicutt Jr	450488a
450490a	2007	Philip A. Allen	450490a
450491a	2007	Kevin R. Arrigo	450491a
450492a	2007	Christian Pfleiderer; Rudi Hackl	450492a
450617a	2007	Andrew P. Ingersoll	450617a
450619a	2007	Colin L. Stewart	450619a
450621a	2007	John D. Aitchison; Richard W. Wozniak	450621a
450621b	2007		450621b
450622a	2007	Christian Colliex	450622a
450623a	2007	Ruth Heidelberger	450623a
450625a	2007	Zeynep Ökten; Manfred Schliwa	450625a
450627a	2007	Gerald F. Joyce	450627a
450799a	2007	Bart O. Roep	450799a
450800a	2007	Alan T. Dorsey; David A. Huse	450800a
450801a	2007	Giovanni Amelino-Camelia	450801a
450804a	2007		450804a
450805a	2007	Matthew R. Parsek	450805a
450807a	2007	Alan J. Kaufman	450807a
450808a	2007	Richard Webb	450808a
450809a	2007	Tania A. Baker	450809a
450953a	2007	Dong-Il Yeom; Benjamin J. Eggleton	450953a
450954a	2007		450954a
450955a	2007	Giel G. van Dooren; Geoffrey I. McFadden	450955a
450956a	2007	Curtis Struck	450956a
450957a	2007	David C. Gadsby	450957a
450959a	2007	Karen M. Arndt	450959a
450960a	2007	Michael A. Hayward; Matthew J. Rosseinsky	450960a
450962a	2007	Lloyd N. Trefethen	450962a
452293a	2007	Michael E. Peskin	452293a
452294a	2007	Hitoshi Okamura	452294a
nature05520	2007	Philip C. J. Donoghue	nature05520
nature05522	2007	Eric V. Linder	nature05522
nature05564	2007	Jean-François Trempe; Jane A. Endicott	nature05564
nature05565	2007	Michael J. Caterina	nature05565
nature05566	2007	Ad Bax; Dennis A. Torchia	nature05566
nature05567	2007	Norman E. Sharpless; Ronald A. DePinho	nature05567
nature05568	2007	Nelson B. Freimer; Chiara Sabatti	nature05568
nature05711	2007	William F. Bottke	nature05711
nature05712	2007	Philippe Janvier	nature05712
nature05713	2007	Helmut Kettenmann	nature05713
nature05714	2007	Michael S. Landy	nature05714
nature05715	2007	Anton Schmitz; Michael Famulok	nature05715
nature05716	2007	J. David Sweatt	nature05716
nature05888	2007	Françoise Coussen; Daniel Choquet	nature05888
nature05889	2007	Carsten Rahbek	nature05889
nature05890	2007	D. Branch Moody	nature05890
nature05892	2007	Nirao M. Shah; S. Marc Breedlove	nature05892
nature05893	2007	Nicole Baumgarth; Charles L. Bevins	nature05893
nature05990	2007	Eleanor J. Dodson	nature05990
nature06363	2007	Cornelis J. M. Melief	nature06363
