file_id	year	authors	journo_file_id
452041a	2008	Craig J. Rodger; Mark A. Clilverd	452041a
452042a	2008	Dan Cullen	452042a
452043a	2008	Paul J. Steinhardt	452043a
452157a	2008	Roger K. Prichard; Timothy G. Geary	452157a
452158a	2008	George Ellis	452158a
452159a	2008		452159a
452161a	2008	J. Michael McBride; John C. Tully	452161a
452162a	2008	Sybil Seitzinger	452162a
452163a	2008	Joseph T. Jarrett	452163a
452295a	2008		452295a
452296a	2008	Adam P. Showman	452296a
452296b	2008	Sadaf Shadan	452296b
452297a	2008	Manfred Milinski; Bettina Rockenbach	452297a
452298a	2008	Akira Tonomura; Franco Nori	452298a
452415a	2008	Gorka Peris; Scott J. Miller	452415a
452416a	2008	David T. Scadden	452416a
452417a	2008	Yu Gao	452417a
452417b	2008		452417b
452419a	2008	Arne Brataas	452419a
452420a	2008	Nelson Spruston	452420a
452421a	2008	Tim Lincoln	452421a
452422a	2008	Baruch S. Blumberg	452422a
452537a	2008	Stephen J. Chanock; David J. Hunter	452537a
452538a	2008	Gordon Walker	452538a
452539a	2008	Toshiro Tanimoto	452539a
452541a	2008	André Goffeau	452541a
452542a	2008	Rosario Fazio	452542a
452543a	2008	Raghu Kalluri; Keizo Kanasaki	452543a
452546a	2008	Gregory Benford	452546a
452701a	2008	Alex Guenther	452701a
452702a	2008	Thomas Graf	452702a
452703a	2008	Peter Ungar	452703a
452704a	2008		452704a
452705a	2008	Kimberly R. Chapin; Marlan O. Scully	452705a
452706a	2008	Michael G. Roth	452706a
452707a	2008	Leslie Michels Thompson	452707a
452819a	2008	Maynard V. Olson	452819a
452820a	2008	H. Jay Melosh	452820a
452822a	2008	Andreas O. Frank; Horst Kessler	452822a
452823a	2008	Eduardo Fradkin	452823a
452823b	2008		452823b
452824a	2008	Matthew R. Bennett; Jeff Hasty	452824a
452825a	2008	Nils Chr. Stenseth; Tristan Rouyer	452825a
452826a	2008	Dieter Breitschwerdt	452826a
452941a	2008	Joshua P. Thaler; David E. Cummings	452941a
452942a	2008	Diederik Sybolt Wiersma	452942a
452943a	2008		452943a
452944a	2008	Alexander Chesler; Stuart Firestein	452944a
452945a	2008	Tim Lincoln	452945a
452945b	2008	David L. Meier	452945b
452946a	2008	David M. Lonard; Bert W. O'Malley	452946a
452947a	2008	Sadaf Shadan	452947a
453041a	2008	Jai Y. Yu; Barry J. Dickson	453041a
453042a	2008	James M. Tour; Tao He	453042a
453043a	2008	Richard Wood	453043a
453045a	2008	Eugene S. Polzik	453045a
453046a	2008	Emily A. Stevens; Christopher A. Bradfield	453046a
453047a	2008	Sid Redner	453047a
453048a	2008	Rainer Plaga	453048a
453050a	2008	P. James E. Peebles; William G. Unruh	453050a
4531000a	2008	Paul M. Grant	4531000a
4531002a	2008	Indira Nath	4531002a
4531191a	2008	Walter S. Kiefer	4531191a
4531192a	2008	Seth M. Tomchik; Ronald L. Davis	4531192a
4531193a	2008		4531193a
4531194a	2008	Massimiliano Mazzone; Peter Carmeliet	4531194a
4531195a	2008	Roland von Glasow	4531195a
4531197a	2008	Tim Lincoln	4531197a
4531197b	2008	Brenton R. Graveley	4531197b
453163a	2008	Timothy E. Dowling	453163a
453164a	2008	Giovanna Ghirlanda	453164a
453165a	2008		453165a
453166a	2008	Robert M. Westervelt	453166a
453167a	2008	Philip C. E. Stamp	453167a
453169a	2008	Sadaf Shadan	453169a
453169b	2008	Eddy Arnold; Stefan G. Sarafianos	453169b
453291a	2008	Ed Brook	453291a
453292a	2008	Gebhard F. X. Schertler	453292a
453294a	2008	Paul G. Kwiat	453294a
453295a	2008	Stefan H. E. Kaufmann	453295a
453296a	2008	Francis Zwiers; Gabriele Hegerl	453296a
453297a	2008	Benoît Deveaud-Plédran	453297a
453298a	2008	Jir̆í Friml; Michael Sauer	453298a
453299a	2008		453299a
453300a	2008	Edward Ott	453300a
453459a	2008	John M. Lupton	453459a
453460a	2008	Yasushi Saeki; Keiji Tanaka	453460a
453461a	2008	Jason M. Haugh	453461a
453462a	2008	Roger Chevalier	453462a
453463a	2008	Stephen C. Kowalczykowski	453463a
453465a	2008		453465a
453466a	2008	Kirsten Sandvig; Bo van Deurs	453466a
453601a	2008	Chris E. Forest; Richard W. Reynolds	453601a
453602a	2008	Marika C. Kullberg	453602a
453604a	2008	Thea Tlsty	453604a
453605a	2008	Jos. J. Schall	453605a
453606a	2008	Francesco Zamponi	453606a
453729a	2008	Rajkumar Sasidharan; Mark Gerstein	453729a
453731a	2008	Mark I. Stockman	453731a
453733a	2008	David Warburton	453733a
453734a	2008		453734a
453735a	2008	Raffaele Resta	453735a
453861a	2008	Thomas Kodadek	453861a
453862a	2008	Markku Räsänen	453862a
453863a	2008	Christopher Surridge	453863a
453864a	2008	Philip M. Walker	453864a
453865a	2008		453865a
453866a	2008	Daniel A. Steck	453866a
453867a	2008	Murray Sargent	453867a
453993a	2008	Richard Bowtell	453993a
453995a	2008	Ji Luo; Stephen J. Elledge	453995a
453996a	2008	Liesbeth Venema	453996a
453997a	2008		453997a
453998a	2008	Barbara Brodsky; Jean Baum	453998a
453999a	2008	Henry Gee	453999a
454037a	2008	David W. Deamer	454037a
454038a	2008	J. R. Jokipii	454038a
454039a	2008	Mathew A. Leibold	454039a
454041a	2008	Kevin Zahnle	454041a
454043a	2008	Mark Brouard	454043a
454045a	2008	Joseph F. Costello	454045a
454046a	2008	Ulf Riebesell	454046a
454047a	2008		454047a
4541057a	2008	Michael Tomasello; Felix Warneken	4541057a
4541058a	2008	Ulrich R. Christensen	4541058a
4541059a	2008	Nicholas T. Ingolia; Jonathan S. Weissman	4541059a
4541061a	2008		4541061a
4541062a	2008	Tetsuo Hanaguri	4541062a
4541063a	2008	Tim Lincoln	4541063a
454169a	2008	Philippe Janvier	454169a
454170a	2008	Marc Chaussidon	454170a
454171a	2008		454171a
454172a	2008	John D. Shaughnessy	454172a
454173a	2008	William F. Bottke	454173a
454174a	2008	David C. Johnson	454174a
454282a	2008	Freek J. Vonk; Michael K. Richardson	454282a
454283a	2008	John Silcox	454283a
454284a	2008	Magdalini Polymenidou; Don W. Cleveland	454284a
454285a	2008	Timothy J. Bralower	454285a
454287a	2008	Vittoria Zinzalla; Michael N. Hall	454287a
454288a	2008	Silvia D. M. Santos; James E. Ferrell	454288a
454290a	2008	Andrew Brown	454290a
454415a	2008	Charles F. Harvey	454415a
454416a	2008	Andrew Cossins; Michael Berenbrink	454416a
454417a	2008	A. Prasanna de Silva	454417a
454418a	2008	David M. Holtzman	454418a
454419a	2008		454419a
454420a	2008	Sharon C. Glotzer; Aaron S. Keys	454420a
454421a	2008	Michael Lichten	454421a
454422a	2008	F. I. Woodward	454422a
454585a	2008	Michael Grunze	454585a
454586a	2008	Maria S. Soengas	454586a
454587a	2008	François Raulin	454587a
454589a	2008	Pankaj Sah; R. Frederick Westbrook	454589a
454591a	2008	Neil Mathur	454591a
454592a	2008	Chrysoula Pitsouli; Norbert Perrimon	454592a
454593a	2008	Baruch I. Kanner	454593a
454594a	2008		454594a
454701a	2008	John Lister	454701a
454702a	2008	Steven A. Porcelli	454702a
454703a	2008	Takao Someya	454703a
454704a	2008	Joe Henry Steinbach	454704a
454705a	2008	April M. Kloxin; Kristi S. Anseth	454705a
454706a	2008	Rudolph E. Tanzi; Lars Bertram	454706a
454707a	2008		454707a
454708a	2008	Robert J. Hamers	454708a
454709a	2008	Matt Kaeberlein	454709a
454710a	2008	Tim Lincoln	454710a
454831a	2008	Terence G. Rudolph	454831a
454832a	2008	Shiven Kapur; Chaitan Khosla	454832a
454833a	2008	Kenneth C. Creager	454833a
454835a	2008	Jared Diamond	454835a
454836a	2008	Astrid Lambrecht	454836a
454837a	2008	Michael J. Bevan; Pamela J. Fink	454837a
454838a	2008	Daniel H. Geschwind	454838a
454839a	2008	Scott J. Cruikshank; Barry W. Connors	454839a
454947a	2008	Barbara Cannon; Jan Nedergaard	454947a
454948a	2008	D. Wayne Goodman	454948a
454949a	2008	François Rouyer	454949a
454950a	2008		454950a
454951a	2008	Zachary Fisk; Stephan von Molnár	454951a
454952a	2008	Ann Pearson	454952a
454953a	2008	Christopher Surridge	454953a
454954a	2008	Henry W. Sobel; Yoichiro Suzuki	454954a
455039a	2008	Christopher S. Reynolds	455039a
455040a	2008	Christopher K. Glass; Kaoru Saijo	455040a
455041a	2008	Frank K. Wilhelm	455041a
455043a	2008	Klaas P. Pruessmann	455043a
455044a	2008	Zissimos Mourelatos	455044a
455046a	2008	Aravinda Chakravarti	455046a
4551043a	2008	Ben C. Berks	4551043a
4551044a	2008	Geoffrey Heal; Wolfram Schlenker	4551044a
4551045a	2008	Craig L. Hill	4551045a
4551047a	2008	Douglas R. Green; Jerry E. Chipuk	4551047a
4551049a	2008	Sidney van den Bergh	4551049a
4551051a	2008	Woodward W. Fischer	4551051a
4551052a	2008		4551052a
4551053a	2008	Irving R. Epstein	4551053a
4551183a	2008	Stein Bondevik	4551183a
4551184a	2008	Ulrich Technau	4551184a
4551185a	2008	José A. C. Broekaert	4551185a
4551186a	2008	Grace Y. Lam; John H. Brumell	4551186a
4551188a	2008	Christian Pfleiderer	4551188a
4551189a	2008	James C. Whisstock; Stephen P. Bottomley	4551189a
4551191a	2008	John Waldram	4551191a
455176a	2008	Harry Klee	455176a
455177a	2008	Jonathan Grindlay	455177a
455178a	2008	James R. Lupski	455178a
455179a	2008		455179a
455180a	2008	Markus Aspelmeyer; Jens Eisert	455180a
455181a	2008	Christopher Surridge	455181a
455182a	2008	Karl O. Christe	455182a
455293a	2008	Tom Curran; Jessica M. Y. Ng	455293a
455294a	2008	Phil Uttley	455294a
455295a	2008	Samuel L. Pfaff	455295a
455297a	2008	Claudio Pellegrini	455297a
455298a	2008	Tim Lincoln	455298a
455299a	2008	Ortwin Hess	455299a
455299b	2008		455299b
455300a	2008	Lawrence J. Marnett	455300a
455473a	2008	Thue W. Schwartz; Wayne L. Hubbell	455473a
455474a	2008	Eiji Saitoh	455474a
455475a	2008	Mats Ulfendahl	455475a
455477a	2008	Chryssa Kouveliotou	455477a
455478a	2008	Klaus-Armin Nave	455478a
455479a	2008	René Bernards	455479a
455601a	2008	Mark Kirkpatrick; Trevor Price	455601a
455602a	2008	Stephen F. Pekar	455602a
455604a	2008	Robert Blelloch	455604a
455605a	2008	Paul M. Sharp; Beatrice H. Hahn	455605a
455606a	2008	Michael Romalis	455606a
455607a	2008	David Weinshenker; Stephen T. Warren	455607a
455739a	2008	Thomas B. L. Kirkwood	455739a
455740a	2008	Hannah L. Klein	455740a
455741a	2008	N. P. Ong	455741a
455743a	2008	L. Judson Chandler; Peter W. Kalivas	455743a
455744a	2008	Andrew Mitchinson	455744a
455745a	2008	Elissa K. Deenick; Stuart G. Tangye	455745a
455745b	2008		455745b
455747a	2008	Georgy Koentges	455747a
455748a	2008	Lewis A. Owen	455748a
455879a	2008	Anastassios Economou	455879a
455880a	2008	Kristian Helmerson	455880a
455881a	2008	William F. McDonough	455881a
455883a	2008	Charis Eng	455883a
455884a	2008	P.-M. Binder	455884a
455885a	2008	Bruce Futcher; Janet K. Leatherwood	455885a
455886a	2008		455886a
455887a	2008	Lukas Novotny	455887a
455888a	2008	Steve Elgar	455888a
456043a	2008	Tim Coulson; Aurelio Malo	456043a
456044a	2008	Stéphane Colombi	456044a
456045a	2008	Anthony J. Kirby; Florian Hollfelder	456045a
456047a	2008	Michel Crucifix	456047a
456049a	2008	Samuel Levy; Robert L. Strausberg	456049a
456049b	2008	Ana Lopes	456049b
456051a	2008		456051a
456052a	2008	Günter Blobel	456052a
456177a	2008	Stefan Thor	456177a
456178a	2008	Jeffrey S. Erickson; Frances S. Ligler	456178a
456179a	2008	Ronald P. Kiene	456179a
456182a	2008	Keiichi Edamatsu	456182a
456183a	2008	J. R. Bankston; R. S. Kass	456183a
456185a	2008	Alexis T. Bell	456185a
456186a	2008	Jan C. M. van Hest	456186a
456187a	2008	Chris M. Glaze; Todd Troyer	456187a
456329a	2008	Yousaf M. Butt	456329a
456330a	2008	Michael Hofreiter	456330a
456331a	2008	Thomas F. Stocker; Adrian Schilt	456331a
456333a	2008	Tom Misteli	456333a
456334a	2008	Anthony J. Ryan	456334a
456334b	2008	Tim Lincoln	456334b
456336a	2008	Mark A. Knepper	456336a
456337a	2008	Ronald L. Mellgren	456337a
456337b	2008		456337b
456449a	2008	Frank Wilczek	456449a
456450a	2008	Robert R. Reisz; Jason J. Head	456450a
456451a	2008	André B. Charette	456451a
456452a	2008		456452a
456453a	2008	Robert M. Brosh Jr	456453a
456454a	2008	Paul Planken	456454a
456455a	2008	Peter Hedden	456455a
456456a	2008	Minik T. Rosing	456456a
456458a	2008	Tobias J. Kippenberg	456458a
456581a	2008	Connie J. Eaves	456581a
456582a	2008	Darrell G. Schlom; Charles H. Ahn	456582a
456583a	2008	Allan C. Spradling	456583a
456585a	2008		456585a
456586a	2008	Paul M. Wassarman	456586a
456587a	2008	Andrea Pastorello; Ferdinando Patat	456587a
456589a	2008	David C. Queller	456589a
456590a	2008	Yukiko Goda	456590a
456711a	2008	Karl B. Hansen	456711a
456712a	2008	Christa Schleper	456712a
456713a	2008		456713a
456714a	2008	Drake Deming	456714a
456715a	2008	Catherine N. Hall; David Attwell	456715a
456716a	2008	Subra Suresh; Ju Li	456716a
456718a	2008	Thomas D. Seeley	456718a
456879a	2008	Sophie Bonnal; Juan Valcárcel	456879a
456880a	2008	Alexei Ourjoumtsev	456880a
456881a	2008	Fred W. Turek	456881a
456883a	2008	Steven T. Diver	456883a
456885a	2008	Mary Ann Osley	456885a
456886a	2008	Mark Harris	456886a
456887a	2008	Maurine E. Linder	456887a
456888a	2008	Sharon A. Billings	456888a
456889a	2008		456889a
457035a	2008	Geoff J. Pryde	457035a
457036a	2008		457036a
457036b	2008	Alberto Mantovani	457036b
457037a	2008	Ralph E. Pudritz	457037a
457039a	2008	Bettina Rockenbach; Manfred Milinski	457039a
457040a	2008		457040a
nature06364	2008	Heinrich G. Göttlinger	nature06364
nature06365	2008	Stéphane Palfi; Bechir Jarraya	nature06365
nature06366	2008	John F. Kalaska	nature06366
